0.0591,76,3.68,12.5,89.2,0.0293,3,4690000
0.0769,23,2.89,23.1,72.5,0.0272,3,4540000
0.04293,43,1.110616,20.85465,56.61229,0.022492,3,4260000
0.08485,31,4.379236,19.03621,76.70457,0.022618,3,3770000
0.072491,47,2.408846,16.61576,74.9324,0.019563,3,3400000
0.041973,90,2.602273,15.8102,14.89059,0.024128,3,6340000
0.037039,11,4.123959,26.13622,29.88628,0.022539,3,5030000
0.069796,50,1.920082,18.92173,77.90462,0.027888,3,4600000
0.029329,10,2.824756,32.95473,52.01158,0.013389,3,2860000
0.038201,12,3.357968,23.76533,65.81322,0.010102,3,2100000
0.090242,18,1.799996,28.56725,24.19018,0.01854,3,4340000
0.046064,43,3.579242,16.81457,86.58405,0.012071,3,2180000
0.058263,64,1.102527,16.284,28.43702,0.026357,3,5780000
0.086717,68,2.919657,11.40078,30.82088,0.024467,3,5140000
0.080673,11,3.677294,20.38133,15.8511,0.022601,3,5510000
0.023157,29,4.798998,17.08971,25.64587,0.015373,3,4070000
0.091399,91,4.232006,14.11186,97.84531,0.015236,3,2510000
0.083845,44,1.735304,15.2455,45.49947,0.02522,3,4760000
0.097295,39,2.778692,18.79691,21.57404,0.029282,3,6230000
0.01136,17,3.973626,24.39144,64.22301,0.0273,3,5060000
0.018728,52,2.054659,19.99516,93.81293,0.024915,3,4280000
0.030625,56,2.253557,12.38512,96.38008,0.028835,3,4780000
0.096458,99,2.219238,11.86869,15.72717,0.017025,3,4480000
0.09014,20,4.358601,21.50349,23.0787,0.01607,3,3880000
0.01177,48,1.289883,13.71315,87.52776,0.010763,3,2100000
0.099423,35,1.102713,15.42899,47.07732,0.011318,3,2370000
0.037636,98,4.313361,12.49973,71.53978,0.020586,3,3850000
0.038903,56,1.348012,19.32965,41.24895,0.01253,3,2910000
0.03484,32,3.044172,16.03195,94.65413,0.029717,3,4960000
0.023376,26,1.163278,20.98538,74.44637,0.026289,3,4630000
0.070048,13,4.417877,21.51718,82.04712,0.012025,3,2130000
0.087817,13,1.45653,28,10.92761,0.02575,3,6380000
0.02066,29,2.276254,20.58318,49.99057,0.025127,3,4770000
0.065184,55,4.084731,14.83587,55.10167,0.024254,3,4490000
0.030967,52,4.739705,17.0996,98.27114,0.021089,3,3500000
0.093669,74,3.684907,12.2708,62.31769,0.021405,3,3470000
0.056349,85,4.45173,13.38059,30.34117,0.020637,3,4600000
0.089437,65,2.717284,16.59422,89.82755,0.018486,3,2960000
0.019361,73,2.916104,14.89181,40.5471,0.019181,3,4470000
0.048883,21,2.554425,25.42327,75.15044,0.020422,3,3520000
0.015954,73,1.254265,13.53341,72.45463,0.025394,3,4620000
0.099581,17,2.931531,20.63459,77.25485,0.02075,3,3330000
0.042615,50,3.906945,15.57283,71.7883,0.015212,3,2900000
0.053732,42,4.766837,13.95011,37.69556,0.029866,3,5940000
0.096036,33,1.46052,22.63127,83.92004,0.01714,3,2810000
0.036126,26,4.84244,22.18838,10.83818,0.016394,3,5080000
0.067522,90,1.992487,10.93889,74.85423,0.024951,3,4330000
0.084519,12,4.696662,27.60491,57.70971,0.01543,3,2870000
0.042052,20,1.357504,18.94236,19.55881,0.027553,3,6560000
0.079393,41,3.603916,14.53131,24.79809,0.016787,3,4100000
0.038605,38,2.798367,17.17014,51.57098,0.013932,3,2990000
0.074426,25,2.292371,23.44981,23.73956,0.010401,3,2810000
0.035236,16,1.792872,20.04424,87.2086,0.012593,3,2330000
0.091687,37,1.893074,16.5065,16.65768,0.022108,3,5440000
0.078741,57,4.054393,17.46282,44.74081,0.01574,3,3230000
0.047596,12,3.670071,28.26915,89.9445,0.028528,3,4650000
0.06781,59,3.464492,14.46527,14.40718,0.012287,3,3730000
0.066828,81,2.784311,12.55015,74.72342,0.023575,3,3960000
0.039212,86,2.032188,12.55743,34.23604,0.022134,3,4810000
0.018088,88,3.74647,11.88266,11.87633,0.018053,3,5580000
0.031741,69,3.227644,15.34757,58.29354,0.010709,3,2280000
0.09555,26,3.911468,21.60568,46.10477,0.029492,3,5240000
0.029978,71,4.382877,14.17866,85.63316,0.01628,3,2880000
0.026488,11,2.545056,26.36641,67.22181,0.011364,3,2320000
0.045172,11,1.893996,32.50935,57.97181,0.016765,3,3220000
0.051661,33,4.936444,19.13354,92.90661,0.01927,3,3240000
0.022132,42,2.267074,18.71974,63.5922,0.028037,3,5130000
0.087797,56,3.642203,15.86776,35.25076,0.015091,3,3230000
0.024628,24,2.940186,20.9009,88.10438,0.028237,3,4900000
0.085198,15,3.236759,19.22094,83.13834,0.017565,3,2850000
0.028798,25,3.612684,19.48691,20.72947,0.013198,3,3700000
0.070185,49,1.323282,13.83569,26.74844,0.022394,3,5070000
0.065202,19,1.224565,22.46753,44.81399,0.013847,3,2940000
0.07312,99,2.631636,13.73708,58.68784,0.02652,3,4860000
0.081064,76,1.702203,13.92553,13.2482,0.026643,3,6580000
0.025027,66,1.11339,14.79209,80.20264,0.022284,3,3930000
0.039361,61,1.936629,16.20423,59.54043,0.025103,3,4230000
0.037006,48,4.542823,17.85284,65.46561,0.013642,3,2750000
0.027178,84,1.808523,14.31359,63.69515,0.012805,3,2300000
0.040889,15,2.57451,22.75446,92.12501,0.016023,3,2760000
0.08296,33,4.035963,19.71905,60.2764,0.027344,3,4700000
0.075993,30,1.951029,19.77532,85.1434,0.023171,3,3790000
0.012645,59,3.414686,16.57169,99.74781,0.01634,3,2890000
0.037133,14,1.621112,25.54429,54.48381,0.023268,3,4390000
0.084722,21,1.897945,24.65901,98.37317,0.024806,3,3870000
0.034232,69,3.829457,14.24265,78.20925,0.016679,3,3100000
0.047012,96,2.312775,13.81371,27.89427,0.025272,3,5300000
0.017283,26,2.170075,25.08347,84.82474,0.015723,3,2700000
0.059592,12,2.343566,24.70844,38.4804,0.017273,3,3700000
0.056498,94,3.947934,12.74759,23.21205,0.02966,3,6750000
0.023359,54,3.190601,14.17289,90.36894,0.01241,3,2300000
0.04427,28,1.09257,17.66438,48.37327,0.024421,3,4810000
0.068828,29,1.384752,21.24799,17.40594,0.018206,3,4840000
0.03154,94,4.723535,13.40968,32.94538,0.016488,3,3950000
0.092447,62,2.867965,15.61693,91.6433,0.018279,3,2880000
0.096427,49,3.710514,18.44106,97.56685,0.020485,3,3230000
0.076216,41,3.424641,15.64349,44.20816,0.010824,3,2410000
0.078246,55,2.884672,17.57486,40.58305,0.023664,3,4680000
0.053276,54,1.812147,18.16249,27.64,0.010492,3,2670000
0.041735,28,3.431245,24.98653,27.01554,0.014843,3,3760000
0.048514,23,2.851083,23.99817,66.09555,0.011655,3,2330000
0.059393,25,4.700094,18.89684,53.00615,0.020022,3,3680000
0.04378,21,3.82268,23.73021,34.76356,0.017952,3,4000000
0.087994,82,4.364988,12.87515,60.54957,0.012126,3,2380000
0.05048,75,2.60746,14.58518,48.6467,0.019819,3,3750000
0.072964,74,1.374429,15.00109,33.34525,0.020736,3,4520000
0.035826,62,2.805925,13.34847,19.83787,0.012938,3,3620000
0.05106,86,4.107847,11.21702,86.3302,0.027477,3,4690000
0.076822,78,3.729734,14.00627,39.35914,0.022779,3,4620000
0.022661,19,2.073811,21.80481,12.75507,0.021999,3,5990000
0.015796,98,2.759634,15.22842,52.7973,0.022429,3,4580000
0.032953,38,1.550885,19.38175,33.98744,0.017381,3,4140000
0.016958,14,3.355243,22.17923,69.15032,0.023849,3,4350000
0.054556,57,3.561238,12.97932,73.30652,0.011039,3,2120000
0.032168,52,4.006891,16.31836,50.62112,0.029536,3,5690000
0.013087,47,1.32175,17.1976,87.47934,0.026465,3,4470000
0.058466,83,2.994317,14.97844,98.74132,0.020879,3,3260000
0.077618,92,2.131067,12.15283,45.22603,0.010623,3,2130000
0.09584,13,2.503875,26.13041,19.2628,0.010115,3,2820000
0.09705,97,3.431848,11.83121,81.66802,0.013685,3,2380000
0.010946,31,2.820073,19.18467,72.37647,0.010019,3,1990000
0.079124,32,2.721633,21.91028,80.78963,0.026381,3,4290000
0.017487,37,3.007086,17.76434,29.5467,0.026098,3,6130000
0.093974,14,1.715732,23.42235,59.67118,0.027945,3,4640000
0.057602,40,1.999057,21.71567,31.11208,0.021243,3,4710000
0.063396,11,1.351027,27.02726,79.63589,0.024521,3,4020000
0.015019,25,1.087644,22.86371,33.82411,0.023558,3,5220000
0.047634,45,2.610725,15.91184,10.05632,0.018313,3,5390000
0.089514,21,2.46378,19.60748,54.95663,0.015626,3,2800000
0.098098,59,1.511648,17.82857,86.72695,0.010455,3,1860000
0.064992,29,3.924513,16.42092,35.42245,0.028471,3,5710000
0.02036,61,4.309901,13.87949,46.68592,0.024213,3,4460000
0.013709,100,1.534633,13.0744,93.91022,0.019677,3,3550000
0.049376,11,4.46973,20.97109,50.94096,0.010772,3,2340000
0.0886,43,4.667371,17.47754,76.45376,0.023919,3,3970000
0.016403,49,2.485818,14.4993,36.52545,0.014222,3,3440000
0.045263,56,4.781313,15.27982,22.31003,0.028242,3,6400000
0.028273,47,3.791098,20.14904,55.39893,0.016847,3,3430000
0.060839,23,4.152052,20.23668,75.73262,0.015144,3,2740000
0.026984,64,2.190945,16.94366,38.34682,0.019529,3,4070000
0.037331,33,2.322482,23.21342,74.18491,0.029047,3,4930000
0.021526,82,2.555046,11.6333,70.02872,0.016231,3,2910000
0.066894,51,1.229018,19.33585,58.76606,0.011739,3,2400000
0.075689,18,3.157805,23.80685,99.61971,0.019201,3,3080000
0.080016,83,3.358005,15.11567,18.73494,0.029999,3,6740000
0.098267,54,2.119367,18.72493,78.33342,0.017244,3,2920000
0.069734,72,2.405946,12.94612,85.04621,0.018565,3,3160000
0.014381,24,3.435689,19.23527,58.57048,0.027086,3,5090000
0.056693,68,4.104076,16.01485,93.51618,0.022635,3,3700000
0.095493,75,1.311111,14.79728,65.41268,0.013075,3,2400000
0.092288,87,1.141568,13.14077,21.29505,0.014055,3,3640000
0.043244,90,3.102151,14.70158,65.21716,0.028412,3,5090000
0.102,84,2.86,12.1,77.1,0.0205,3,3451672.243
0.132,55,3.33,18.9,53.1,0.0217,3,3754309.042
0.11,10,3.51,25.1,61.9,0.0218,3,3468884.567
0.113,91,3.76,14.2,73.8,0.0136,3,2364615.509
0.118,63,1.83,16.2,68.6,0.0121,3,2192038.816
0.11,61,2.4,18.5,46.5,0.0245,3,4565913.733
0.116,52,4.34,17.8,98.1,0.0153,3,2374677.851
0.164,37,1.4,21,100,0.0194,3,2736126.472
0.134,92,2.14,13.5,21.4,0.0185,3,4334099.718
0.171,14,1.82,25.5,37.5,0.0163,3,3063407.792
0.148,26,1.11,24.2,27.4,0.0253,3,4906045.443
0.134,35,2.99,21.5,25.9,0.0135,3,3077569.194
0.151,15,1.73,24.9,88.1,0.0225,3,3216694.821
0.182,56,1.58,18.5,88.9,0.0231,3,3218562.562
0.115,43,1.8,17.8,61.1,0.0231,3,3934284.803
0.112,41,3.1,17.2,13.4,0.0292,3,6998718.463
0.107,74,1.95,12.4,24.1,0.0245,3,5388058.076
0.186,54,1.49,18.5,54.4,0.0296,3,4501079.876
0.117,20,1.3,22.5,38.4,0.0248,3,4692994.632
0.142,55,2.28,17.5,31.4,0.0144,3,3095355.408
0.14,33,3.59,19,79.6,0.017,3,2619710.572
0.174,42,1.24,19.7,16.6,0.0272,3,5621417.501
0.102,58,1.12,17.4,39.9,0.025,3,4816277.452
0.113,11,3.9,22.5,79.3,0.0239,3,3765964.835
0.111,95,2.64,14.9,33,0.0119,3,2753824.681
0.107,18,1.43,27.4,97.6,0.0112,3,1833189.842
0.107,45,1.1,18.2,15.1,0.0193,3,4951805.638
0.161,32,1.13,20.1,54.6,0.0113,3,2067943.841
0.107,47,2.81,16.2,94.7,0.0219,3,3383765.664
0.124,83,2.3,15.3,91.7,0.0226,3,3421573.875
0.148,13,1.22,30.5,84.9,0.0138,3,2142789.879
0.103,46,3.5,17.7,62.3,0.0274,3,4643051.943
0.11,81,1.65,13.1,59.9,0.0297,3,4891293.079
0.12,36,2.93,16.5,41.1,0.0165,3,3188392.125
0.127,53,1.19,19.5,89.1,0.0148,3,2351733.015
0.111,22,2.92,23.4,82.6,0.0117,3,1932940.66
0.103,20,4.84,19.4,79.6,0.0256,3,4005655.93
0.106,21,2.72,18.9,43.7,0.0187,3,3595725.756
0.119,91,1.77,13.8,88.5,0.0246,3,3808069.223
0.185,76,1.33,16.9,86.2,0.0125,3,1929627.508
0.154,36,2.15,20.2,60.9,0.0143,3,2430963.269
0.114,38,4.54,17,78.3,0.0297,3,4752452.939
0.117,68,1.47,15.6,12.3,0.0205,3,5297298.967
0.137,69,2.09,17.9,20.6,0.0191,3,4414056.214
0.135,20,1.21,26.8,80,0.0182,3,2817751.094
0.1,44,2.03,14.4,93.8,0.0157,3,2451147.797
0.106,43,3.68,16.9,70.6,0.018,3,2960241.571
0.139,97,1.62,13.7,78.1,0.0261,3,4007163.12
0.134,61,2.85,17.3,23.6,0.0259,3,5330216.296
0.046814,16,3.527375,22.4088,79.53264,0.015877,3,2837117.854
